199	3054
199	3386
200	2670
200	356
200	10
200	1392
200	1264
200	1667
200	1679
200	1876
200	2868
200	3165
200	3166
202	317
202	1703
202	61
202	25
202	30
202	61
202	391
202	805
202	1028
202	1062
202	1171
202	1400
202	1621
202	1623
202	1674
202	1729
202	1806
202	2109
202	2272
202	2275
202	2435
202	3256
202	3274
202	3506
209	1607
209	1369
209	8
209	19
209	58
209	70
209	204
209	292
209	360
209	459
209	493
209	591
209	667
209	694
209	799
209	810
209	840
209	991
209	999
209	1433
209	1439
209	1481
209	1501
209	1520
209	1554
209	1558
209	1618
209	1668
209	1689
209	1754
209	1794
209	1827
209	1835
209	1851
209	1869
209	1871
209	1888
209	1920
209	2129
209	2199
209	3168
209	3394
209	3486
212	355
212	2395
212	1783
212	140
212	355
212	853
212	1043
212	1786
212	2324
212	3259
218	2715
218	3947
218	3577
220	1891
220	349
220	112
220	201
220	256
220	695
220	1004
220	1520
220	1591
220	3180
220	3907
223	1264
232	898
232	919
232	915
232	2342
237	317
237	526
237	1224
237	1292
237	155
237	621
237	844
237	1732
237	2316
237	2932
237	3015
237	3114
237	3139
237	3219
237	3226
237	3300
237	3334
237	3337
237	3354
237	3454
241	1209
241	1195
241	259
241	588
245	2803
245	587
245	1196
245	2621
245	3470
248	1999
248	2857
248	1967
248	1197
252	2761
252	2958
252	2691
252	2027
252	2574
252	1059
252	1534
252	1902
252	2578
261	2139
261	2020
261	65
261	255
261	404
261	518
261	546
261	653
261	788
261	1127
261	1206
261	1527
261	1752
261	1922
261	1969
261	2023
261	2048
261	2056
261	2093
261	2107
261	2118
261	2142
261	2145
261	2163
261	2164
261	2195
261	2256
261	2452
261	2501
261	2552
261	2618
261	2645
261	2646
261	3405
261	3443
261	3444
261	3493
261	3950
262	439
262	497
262	1266
262	1271
262	1581
262	2110
262	3362
264	903
264	939
264	1036
264	1231
264	1949
264	2137
264	2866
264	2974
264	3549
264	3679
267	2423
267	538
267	355
267	1568
267	1720
267	10
267	26
267	167
267	536
267	1101
267	1364
267	2435
267	2448
267	3507
276	2857
276	109
276	2027
276	109
280	2996
280	1672
280	321
280	1556
280	1701
280	2391
280	2728
280	3087
284	2916
284	607
284	128
284	2421
284	2642
284	3285
284	3503
287	588
287	456
287	591
288	1213
288	1616
288	5
288	1222
289	1783
289	2857
289	1392
289	93
289	867
289	1394
289	1641
289	1786
289	2168
293	1264
293	1640
293	2394
293	1059
293	639
293	1185
293	1455
293	1829
293	1842
297	1258
297	2290
297	1034
297	661
297	3461
304	2656
304	1031
304	2745
304	2077
304	1350
304	1853
304	2757
304	2965
309	363
309	587
309	594
309	1720
309	1824
309	3274
311	526
311	1220
311	911
311	857
311	907
311	2929
312	2290
312	109
312	660
312	1672
312	1248
312	1258
312	907
312	522
312	2221
313	949
313	2182
313	2401
313	2970
314	907
314	259
314	951
317	912
317	2986
317	2761
317	2857
317	42
317	1961
317	2015
317	2072
317	2393
317	3388
317	3548
324	355
324	2723
324	538
324	2670
324	118
324	185
324	247
324	414
324	415
324	432
324	437
324	452
324	542
324	603
324	871
324	1114
324	1168
324	1446
324	1459
324	1462
324	1583
324	1634
324	1704
324	1809
324	1839
324	1891
324	2448
324	2449
324	3007
324	3252
333	911
333	265
333	931
333	613
333	902
333	977
333	1497
333	2069
333	3418
339	907
339	2079
339	2640
340	1209
340	588
340	259
340	1195
340	3752
340	3554
342	940
342	1751
345	33
345	538
345	596
346	2395
346	317
346	526
346	592
346	2857
346	16
352	2857
352	2027
352	857
352	109
352	2691
357	1232
357	968
357	1192
360	3896
360	3947
360	3898
360	3918
363	3407
363	2996
363	2705
363	93
364	596
364	2670
364	376
364	73
364	178
364	195
364	270
364	361
364	460
364	1044
364	1399
364	1458
364	1563
364	1682
364	1686
364	1737
364	1757
364	1803
364	1837
364	2170
364	2435
364	2448
364	2509
364	2838
364	2981
364	3263
364	3440
371	355
371	2761
371	1028
371	2621
371	2969
372	1096
372	479
372	1195
372	1269
372	1239
372	1579
373	259
373	49
373	1195
373	1267
377	607
377	295
377	317
377	1212
377	33
378	1720
378	1087
378	265
378	1034
378	265
378	903
378	933
378	1089
378	1287
378	1723
378	2944
378	3248
378	3418
381	10
381	2857
381	3071
381	411
381	2395
381	347
381	1809
382	3407
382	2986
382	2354
382	2395
382	2682
382	237
382	807
382	3535
386	1195
386	16
386	1096
387	1230
387	1961
387	1306
387	3360
387	1232
387	1675
387	1959
387	1964
387	2315
387	2355
387	2470
387	2526
387	2855
387	2918
387	2920
387	2923
387	3102
387	3115
387	3173
387	3351
387	3374
387	3509
398	2682
398	2395
398	2598
398	3569
399	2027
399	1967
409	2917
409	1516
409	1284
409	38
409	2111
416	363
416	1196
416	2570
417	2027
417	1607
417	1609
417	732
417	376
417	379
417	348
420	1607
420	348
420	647
420	22
420	558
420	1423
420	1800
427	1147
427	295
427	2570
427	3629
429	356
429	2423
429	1306
429	914
429	1814
433	2299
433	1206
433	898
433	909
433	1031
433	3362
433	1135
433	864
433	1311
433	1474
433	3221
433	3237
445	2857
445	607
445	526
445	911
445	2395
445	2290
445	918
445	592
446	2312
446	1131
446	1133
446	2070
446	2975
446	3115
446	3226
454	911
454	1268
454	907
454	919
454	906
454	910
454	911
454	913
454	953
454	956
454	969
454	1227
454	1231
454	1270
454	1305
454	3877
458	2880
458	2693
458	1126
458	3007
463	317
463	526
463	1040
463	592
463	1147
463	2395
463	2484
463	2700
466	538
466	361
466	587
466	803
466	1394
467	1182
467	898
467	1946
467	151
467	912
467	992
467	1657
467	2108
467	3248
469	2079
469	0
469	901
469	964
469	1011
469	1017
469	1019
469	1032
469	1084
469	1381
469	1928
469	1950
469	1954
469	2051
469	2083
469	2085
469	2089
469	2104
469	2137
469	2568
469	2860
469	2866
469	2881
469	2949
469	3031
469	3065
469	3400
469	3554
472	913
472	902
472	908
472	940
472	946
472	959
472	1067
472	1687
472	1929
472	2058
472	3065
472	3100
472	3357
472	3418
472	3517
472	3570
472	3598
474	2386
474	2407
474	2473
474	2480
483	2857
483	3407
483	2354
483	3113
483	3408
483	3752
483	2682
486	2996
486	2395
486	911
486	109
486	607
493	1484
493	0
493	587
493	551
493	1019
493	37
493	135
493	512
493	688
493	743
493	748
493	868
493	871
493	882
493	1011
493	1114
493	1360
493	1462
493	1476
493	1604
493	1648
493	1691
493	1709
493	1733
493	1774
493	1842
493	2098
493	2100
493	2172
493	2309
493	2956
496	2173
496	1195
496	2469
496	3951
498	1673
499	0
499	363
499	3113
506	1171
506	540
506	305
506	2019
506	911
506	79
506	96
506	597
506	665
506	758
506	877
506	897
506	1217
506	1274
506	1659
506	1701
506	1862
506	1895
506	2287
506	2506
506	2846
506	3333
506	3925
510	3383
510	3202
510	2368
510	2986
510	630
510	1580
510	2673
510	2761
510	3388
510	3475
510	3547
515	3174
516	10
516	1783
516	409
516	149
516	346
517	1958
518	343
518	10
518	780
518	1065
518	1368
518	1542
518	1594
518	1774
518	2155
518	2265
518	2539
518	3290
519	1096
526	2247
526	2996
526	2907
526	3480
526	2598
526	129
526	1237
526	1576
526	1848
526	2251
526	3324
526	3543
526	3561
526	3865
530	355
540	531
540	551
540	595
540	661
540	720
540	746
540	920
540	1074
540	1097
540	1149
540	1283
540	1684
540	1909
540	2141
540	2296
540	2357
540	2387
540	2690
540	2764
540	3117
540	3217
545	1264
547	2159
547	1996
547	1257
547	443
547	1311
547	1362
547	1858
547	2162
547	3239
555	1011
555	1084
555	1382
555	2016
555	2100
555	3349
555	3400
555	3402
555	3617
555	3678
558	1096
558	1583
558	526
558	317
558	31
558	2570
558	1269
560	3784
560	3792
560	3797
560	3751
560	3408
560	3577
560	3303
560	3894
567	456
567	1218
567	3403
567	2698
568	3113
568	0
568	37
568	55
568	74
568	101
568	249
568	273
568	274
568	309
568	374
568	433
568	488
568	504
568	637
568	656
568	734
568	744
568	748
568	830
568	834
568	841
568	868
568	871
568	882
568	1006
568	1134
568	1476
568	1648
568	1667
568	1705
568	1733
568	1762
568	1795
568	1866
568	1880
568	2054
568	2172
568	2268
568	2309
568	2513
568	2802
568	2802
568	3003
568	3047
568	3252
568	3605
568	3674
568	3950
572	1178
572	49
572	46
572	456
572	1482
572	1772
572	2026
572	2269
572	2317
572	2847
582	1096
582	1720
582	109
582	1269
582	479
583	2027
583	3896
583	1209
583	1863
589	1718
589	2598
589	213
589	483
589	788
589	897
589	1042
589	1237
589	1393
589	1486
589	1511
589	1547
589	1565
589	1721
589	1736
589	1862
589	1924
589	2129
589	2279
589	2308
589	2613
589	2686
589	2729
589	2777
589	2843
589	2998
589	3545
589	3567
589	3574
589	3624
589	3752
592	3099
592	2907
592	317
592	13
592	39
592	205
592	388
592	571
592	1355
592	1414
592	1653
592	1662
592	2279
592	2613
593	914
593	1264
593	342
593	916
593	917
593	928
593	938
593	1308
593	1668
593	2472
593	3102
593	3248
593	3505
593	3689
593	3879
595	523
595	479
595	2159
595	3449
595	524
595	804
595	1428
600	2705
600	2996
600	2709
601	329
601	674
601	718
601	881
601	1254
601	1302
601	1357
601	2024
601	2036
601	2119
601	2235
601	2368
601	2395
601	2498
601	2530
601	2536
601	2581
601	2661
601	2665
601	2668
601	2684
601	3341
601	3380
601	3663
601	3664
601	3939
602	2027
602	1720
602	3181
604	355
604	2762
604	2857
605	587
605	1579
605	2354
605	585
605	1516
605	157
605	586
605	830
605	1011
605	1648
605	1667
605	1774
605	2016
605	3674
616	479
616	2395
616	3407
616	1579
616	912
616	3353
616	1915
618	1196
618	1258
618	2790
618	1269
618	1306
618	2395
618	3867
618	1078
618	3873
624	3104
624	3896
624	388
624	477
624	754
624	1662
624	1812
624	2114
624	2296
624	3122
627	1922
627	2598
627	352
627	1614
627	1876
627	3717
628	12
628	55
628	145
628	180
628	218
628	237
628	240
628	262
628	309
628	391
628	421
628	438
628	596
628	616
628	631
628	633
628	703
628	709
628	755
628	755
628	775
628	784
628	809
628	815
628	828
628	987
628	1010
628	1019
628	1034
628	1108
628	1134
628	1461
628	1491
628	1553
628	1584
628	1584
628	1594
628	1656
628	1690
628	1704
628	1815
628	1828
628	1845
628	1850
628	1880
628	1883
628	1909
628	2007
628	2019
628	2033
628	2035
628	2042
628	2047
628	2049
628	2050
628	2059
628	2091
628	2103
628	2105
628	2125
628	2143
628	2164
628	2174
628	2193
628	2301
628	2357
628	2402
628	2562
628	2565
628	2569
628	2803
628	2813
628	2879
628	2895
628	2902
628	3038
628	3140
628	3168
628	3384
628	3403
628	3418
628	3441
628	3443
628	3445
628	3487
628	3611
628	3615
628	3677
628	3763
628	3779
628	3780
628	3824
628	3918
628	3949
629	2247
629	278
629	443
629	496
629	838
629	903
629	916
629	917
629	1173
629	1189
629	1212
629	1297
629	1308
629	1358
629	1381
629	1443
629	1537
629	2022
629	2102
629	2147
629	2174
629	2245
629	2250
629	3689
633	106
633	241
633	262
633	313
633	364
633	421
633	661
633	784
633	802
633	838
633	1014
633	1025
633	1026
633	1033
633	1491
633	1568
633	1656
633	1690
633	1883
633	1922
633	2017
633	2050
633	2085
633	2092
633	2093
633	2098
633	2139
633	2143
633	2144
633	2297
633	2357
633	2403
633	2433
633	2562
633	2803
633	2880
633	2902
633	3038
633	3403
633	3403
633	3404
633	3616
633	3678
633	3764
633	3781
640	1224
641	1096
641	592
641	1209
641	2715
641	3470
641	1622
647	295
647	2027
647	2010
654	1093
654	305
654	2594
656	232
656	298
656	1418
656	1514
656	1961
656	2039
656	2312
656	2338
656	2340
656	2392
656	2399
656	2436
656	2436
656	2446
656	2577
656	2588
656	2610
656	2625
656	2632
656	2633
656	2681
656	2693
656	2718
656	2724
656	2737
656	2762
656	2911
656	2978
656	3011
656	3119
657	409
657	345
657	409
657	427
657	1542
657	2074
657	2135
657	2506
658	1245
658	1301
658	1956
658	1703
658	191
658	271
658	281
658	498
658	1247
658	1303
658	1963
658	1964
658	2106
658	2116
658	2148
658	2315
658	2418
658	2422
658	2477
658	2742
658	2748
658	2945
658	2953
658	3074
658	3101
658	3112
658	3114
658	3142
658	3215
658	3218
658	3364
658	3453
658	3484
658	3582
658	3712
658	3719
662	1579
662	1916
662	69
662	1546
665	33
665	1187
665	16
665	264
665	0
667	1616
667	732
667	1579
667	2570
667	1395
667	1572
667	588
667	1481
667	2075
686	1616
686	1572
688	2290
688	837
688	1355
688	469
688	967
688	1456
688	1494
688	1550
688	1900
688	2064
688	2853
688	2898
688	2965
691	479
694	1196
694	1035
696	570
700	1922
700	607
702	2790
702	1672
702	909
702	1036
702	1650
703	2687
703	2769
703	2432
720	1596
725	3
725	170
725	202
725	341
725	372
725	537
725	708
725	1410
725	1442
725	1571
725	1630
725	1779
725	1823
725	2173
725	2333
725	2388
725	2592
725	3049
725	3265
742	2596
742	2699
749	1192
749	1246
749	1951
749	1298
749	2735
750	3623
750	3554
750	3172
758	338
758	914
758	837
758	130
758	140
758	277
758	339
758	447
758	468
758	499
758	618
758	638
758	691
758	916
758	938
758	957
758	1072
758	1354
758	1456
758	1494
758	1658
758	1668
758	1769
758	1852
758	2260
758	3103
758	3147
758	3418
758	3532
758	3617
758	3878
765	2914
765	1079
765	1082
765	1136
765	1286
765	1308
765	1396
765	1665
765	1960
765	2067
765	2102
765	2112
765	2146
765	2147
765	2152
765	2176
765	2246
765	2249
765	2250
765	2355
765	2465
765	2471
765	2521
765	2739
765	2753
765	2755
765	2800
765	2918
765	2929
765	3042
765	3213
765	3312
765	3365
765	3399
765	3399
765	3426
765	3505
765	3530
765	3596
765	3613
770	2790
770	3926
770	2454
770	753
770	1287
770	3073
775	2395
775	912
792	918
792	1720
792	526
794	607
794	10
794	1783
796	356
796	338
796	1568
796	3
796	104
796	139
796	221
796	277
796	286
796	342
796	350
796	444
796	446
796	468
796	499
796	509
796	613
796	618
796	638
796	691
796	780
796	839
796	938
796	967
796	1072
796	1354
796	1382
796	1456
796	1494
796	1658
796	1668
796	1686
796	1769
796	1852
796	2065
796	2148
796	2260
796	2319
796	2852
796	3098
796	3107
796	3109
796	3248
796	3297
796	3418
796	3532
796	3689
796	3716
796	3879
797	2796
797	2953
798	588
798	22
798	245
798	343
798	521
798	1905
798	3128
798	3166
798	3559
798	3566
798	3571
798	3630
799	2173
799	439
799	1019
799	2016
799	2101
799	3035
799	3349
799	3615
800	2857
800	2351
800	1171
813	1195
813	1197
813	588
813	3792
813	1198
825	2676
825	555
825	76
825	98
825	107
825	133
825	362
825	442
825	555
825	576
825	730
825	756
825	759
825	1040
825	1051
825	1111
825	1124
825	1148
825	1164
825	1170
825	1175
825	1193
825	1362
825	1429
825	1650
825	1653
825	1743
825	1798
825	1858
825	1903
825	2131
825	2202
825	2333
825	2506
825	2540
825	2635
825	2680
825	2692
825	2827
825	2862
825	2912
825	3080
825	3088
825	3146
825	3285
825	3327
825	3386
825	3543
825	3613
825	3681
825	3723
825	3884
825	3924
825	3939
830	1034
830	894
830	1467
833	538
833	265
833	104
833	967
833	1287
839	2080
840	3407
840	2242
840	3166
840	3518
840	3905
840	3921
841	2690
841	2911
841	3164
844	1839
846	1269
846	1306
846	38
846	356
846	2107
853	217
855	3159
855	3892
855	1039
855	1598
855	2627
855	2969
855	3122
855	3132
855	3154
855	3164
855	3245
855	3322
855	3361
855	3460
855	3518
855	3542
855	3572
855	3752
855	3788
855	3800
855	3858
855	3899
855	3911
855	3920
863	1218
863	1211
869	343
869	2132
869	409
869	146
869	412
869	1217
869	1695
869	1813
869	1904
869	2506
869	2539
869	3255
869	3482
882	2857
882	3509
882	3947
882	3177
882	3486
882	3559
882	3570
882	3629
882	3758
882	3921
885	623
885	791
885	1059
885	1435
885	1445
885	2541
885	2677
885	2771
885	2776
885	3132
885	3144
885	3192
885	3196
885	3245
885	3321
885	3323
885	3356
885	3361
885	3414
885	3460
885	3518
885	3542
885	3572
885	3575
885	3585
885	3599
885	3603
885	3623
885	3630
885	3724
885	3791
885	3798
885	3799
885	3801
885	3828
885	3835
885	3857
885	3858
885	3859
885	3863
885	3867
885	3869
885	3887
885	3890
885	3898
885	3917
885	3920
885	3948
886	1640
886	355
886	2395
887	587
887	3750
887	3577
887	876
892	3896
892	3754
892	3577
892	1649
892	3332
892	3539
892	3585
892	3863
892	3868
892	3870
892	3901
898	357
898	1089
898	1308
898	1394
899	3542
899	128
899	233
899	1164
899	1580
899	2072
899	2437
899	2578
899	2588
899	2634
899	2760
899	3292
899	3474
900	3407
900	1034
904	40
904	1307
904	1397
904	1585
904	1654
904	1923
904	2597
904	3705
906	911
906	1197
906	526
906	913
906	1205
906	1218
907	3498
907	2857
907	1644
907	3475
907	3175
907	1647
909	1018
911	2857
911	1258
911	3896
911	1229
913	1192
915	2857
915	592
915	1967
915	109
915	1196
915	1260
915	1970
915	2794
915	2808
915	3428
917	1720
917	531
917	1728
917	1841
917	2432
917	2504
924	1034
924	1027
924	355
924	1209
927	592
927	317
930	901
930	908
930	917
930	928
930	931
930	943
930	948
930	1934
930	2188
930	2206
930	2210
930	2930
930	2938
930	2940
930	3101
930	3338
930	3744
931	607
931	317
931	2360
931	2681
937	3480
937	2790
937	1306
937	1258
937	3896
937	2917
937	2009
937	3517
937	3519
938	3129
941	592
941	526
941	1703
941	1357
941	295
941	2027
942	16
942	1093
953	2857
953	1196
953	295
953	1209
954	1579
954	2570
961	1088
961	295
961	1212
961	2130
966	531
966	11
966	200
966	294
966	471
966	510
966	531
966	585
966	612
966	785
966	800
966	861
966	1325
966	1412
966	1527
966	1533
966	1839
966	1897
966	2502
966	2517
966	2555
968	2996
968	2907
968	320
968	831
968	1448
972	33
972	149
972	1264
972	1703
981	1306
981	356
981	1087
981	913
982	1195
982	2099
982	2010
982	1209
985	3951
985	3896
985	3892
985	3909
985	196
985	729
985	758
985	793
985	861
985	1407
985	1473
985	1520
985	1527
985	1813
985	1832
985	1854
985	2065
985	2161
985	2194
985	2560
985	2582
985	2692
985	2708
985	2777
985	2828
985	2840
985	2897
985	3134
985	3222
985	3553
985	3573
985	3761
985	3805
985	3891
985	3905
985	3907
985	3908
985	3916
985	3918
985	3918
985	3920
985	3927
986	356
986	2395
986	33
990	932
990	917
990	928
990	934
990	1072
990	2102
990	3098
990	3103
990	3148
990	3248
990	3616
991	1783
991	1720
991	2996
991	806
991	870
991	1513
991	1611
991	2442
991	2769
994	338
994	117
994	236
994	252
994	497
994	708
994	839
994	988
994	1058
994	1443
994	1595
994	1607
994	1631
994	1757
994	1824
994	1908
994	2334
994	2838
999	1956
999	2950
999	3409
999	3409
999	3422
1011	2080
1011	913
1011	1946
1011	1961
1011	962
1011	1382
1011	1597
1011	2945
1011	3113
1013	259
1013	1209
1013	1303
1013	2153
1023	1295
1023	1306
1023	27
1023	57
1023	84
1023	215
1023	277
1023	425
1023	445
1023	508
1023	903
1023	1094
1023	1173
1023	1184
1023	1189
1023	1231
1023	1265
1023	1278
1023	1297
1023	1308
1023	1358
1023	1676
1023	1684
1023	1948
1023	2022
1023	2132
1023	2246
1023	2573
1023	2711
1023	2923
1023	2946
1023	3098
1023	3103
1023	3107
1023	3248
1023	3480
1023	3688
1023	3689
1025	3356
1025	921
1025	400
1025	682
1025	1155
1025	1164
1025	1434
1025	1661
1025	2069
1025	2200
1025	2588
1025	2597
1025	2694
1025	2771
1025	2778
1025	2836
1025	3196
1025	3244
1025	3245
1025	3293
1025	3324
1025	3361
1025	3387
1025	3460
1025	3519
1025	3572
1025	3574
1025	3576
1025	3585
1025	3651
1025	3724
1025	3750
1025	3753
1025	3788
1025	3826
1025	3828
1025	3857
1025	3859
1025	3887
1025	3899
1025	3907
1027	317
1027	110
1027	289
1027	624
1027	1633
1027	1789
1027	1814
1027	1895
1027	2441
1027	2496
1027	2747
1033	1027
1033	2564
1033	913
1038	2857
1038	3175
1038	2761
1038	2706
1038	3080
1042	1258
1042	1248
1042	907
1042	1283
1042	1616
1042	2350
1044	538
1044	2423
1044	3300
1044	2301
1044	118
1044	1464
1044	2388
1044	2429
1044	2714
1044	3229
1050	2080
1051	95
1051	135
1051	205
1051	298
1051	362
1051	549
1051	567
1051	581
1051	598
1051	723
1051	757
1051	759
1051	770
1051	776
1051	864
1051	946
1051	1112
1051	1124
1051	1175
1051	1193
1051	1573
1051	1651
1051	1745
1051	1904
1051	2132
1051	2134
1051	2326
1051	2333
1051	2484
1051	2712
1051	2779
1051	2972
1051	3081
1051	3088
1051	3535
1051	3650
1058	1287
1058	234
1064	1182
1064	27
1064	27
1064	182
1064	214
1064	249
1064	293
1064	302
1064	425
1064	446
1064	781
1064	804
1064	838
1064	986
1064	988
1064	1059
1064	1184
1064	1366
1064	1400
1064	1499
1064	1536
1064	1544
1064	1556
1064	1671
1064	1682
1064	1686
1064	2064
1064	2173
1064	2294
1064	2300
1064	2334
1064	2573
1064	2623
1064	2624
1064	2804
1064	2837
1064	2965
1064	3110
1067	1776
1069	479
1069	588
1069	1579
1069	2627
1069	2570
1069	259
1069	1209
1069	109
1069	1534
1071	1192
1071	920
1071	1194
1071	1208
1071	1248
1071	1953
1072	425
1072	1686
1072	2708
1072	2711
1074	110
1074	2857
1074	1616
1074	592
1074	110
1074	924
1074	1179
1074	3420
1075	1579
1075	10
1075	1568
1075	3254
1075	2123
1075	2011
1075	1783
1075	3
1075	518
1075	1021
1075	1615
1075	2863
1075	3504
1077	264
1077	1093
1077	57
1077	265
1077	460
1077	487
1077	534
1077	613
1077	862
1077	1418
1077	1645
1077	1652
1077	2249
1077	2804
1077	3002
1077	3120
1077	3533
1077	3716
1091	3511
1091	1687
1091	237
1091	277
1091	1382
1091	1417
1091	2094
1091	2174
1091	3516
1091	3599
1093	259
1093	1096
1094	1956
1094	1392
1094	254
1094	848
1094	1007
1094	1072
1094	1132
1094	1133
1094	1508
1094	1620
1094	1729
1094	1901
1094	3113
1094	3197
1094	3215
1094	3716
1094	3822
1102	1093
1102	264
1102	2124
1102	538
1102	215
1102	302
1102	803
1102	988
1102	1671
1102	1908
1102	2064
1102	2573
1102	2712
1102	2805
1102	2888
1106	338
1106	499
1106	2670
1106	439
1106	10
1106	186
1106	202
1106	293
1106	305
1106	339
1106	439
1106	499
1106	619
1106	691
1106	709
1106	729
1106	830
1106	853
1106	1043
1106	1181
1106	1415
1106	1464
1106	1566
1106	1571
1106	1678
1106	2297
1106	2334
1106	2438
1106	2499
1106	2570
1106	2832
1106	3049
1106	3251
1106	3362
1106	3504
1106	3717
1109	3407
